PublicationID	PublicationYear
22204844	2011
21844229	2011
17204568	2007
31392261	2019
23519660	2013
14633607	2003
21285368	2011
33235207	2020
28806086	2017
30033091	2018
25202312	2014
33136521	2020
17157413	2008
28604727	2017
29606503	2018
27174165	2016
19234124	2009
29977173	2018
23109910	2012
30899001	2019
32497293	2020
19633684	2009
28871149	2017
21430056	2011
24305904	2013
21573021	2011
33808934	2021
18469301	2008
23923816	2013
29437838	2018
14522961	2003
28219999	2017
34352038	2021
32531208	2020
26082434	2015
26721880	2016
31877123	2019
27144715	2016
26499796	2015
20640153	2010
29211945	2018
28831121	2017
34045771	2019
30796354	2019
33944659	2021
20974920	2010
19840944	2009
19164296	2009
20444623	2010
PPR402897	2021
30133535	2018
12051938	2002
12600271	2003
25799942	2015
23257976	2013
27793987	2016
12855707	2003
11937631	2002
26879974	2016
20000757	2010
24904056	2014
19559666	2009
26502155	2015
24239091	2013
25210191	2014
12851289	2003
33224628	2020
25457181	2014
26676794	2015
21471232	2011
24451374	2014
21176153	2010
22118466	2011
34178389	2021
16174436	2005
15795245	2005
22930756	2012
19269963	2009
26652308	2016
30960554	2019
29214120	2017
29467338	2018
31822621	2019
29466990	2018
29054999	2017
38047502	2023
29662015	2018
26483409	2016
31430451	2019
17918848	2007
24900054	2012
29966734	2018
29381856	2018
30427086	2019
19581300	2009
27754366	2016
37504140	2023
22854971	2012
22451665	2012
28286804	2017
34158855	2021
32832655	2020
30648144	2018
15813706	2005
16818232	2006
29180749	2017
19442211	2009
33144562	2020
29207528	2017
32911691	2020
27223615	2016
21124993	2010
25912189	2015
21829356	2011
26805881	2016
18621915	2008
25550425	2015
33875135	2021
19914710	2010
21187383	2011
32494059	2020
22754791	2012
24643059	2014
12911595	2003
25628632	2014
28773858	2016
17041047	2007
28235800	2017
20957047	2010
25893171	2015
26481148	2015
23183585	2013
29566240	2018
24018270	2013
32690692	2020
19270055	2009
28294177	2017
36008970	2022
34340532	2021
19748511	2009
17546039	2007
22309147	2012
31043785	2019
28513559	2017
32404419	2020
34039995	2021
23466677	2013
24843155	2014
20133875	2010
29427412	2018
24422528	2014
22811529	2012
23152508	2013
35519498	2019
32477309	2020
10548056	1999
20507169	2010
25356793	2014
21300903	2011
20014445	2010
14606962	2003
28740607	2017
23808771	2013
31699995	2019
27662652	2016
34685574	2021
31795392	2019
35602121	2022
26585778	2015
18941216	2008
21840995	2011
16716213	2006
16221672	2006
30794092	2019
26822057	2016
31680778	2019
25635056	2015
22623786	2012
29702251	2018
28333212	2017
19173620	2009
22550964	2012
10581738	1999
26646366	2015
21934111	2011
25978362	2015
17204478	2007
20016784	2009
23921384	2013
23620516	2013
10683231	2000
17496095	2007
30714990	2019
21542875	2011
24722204	2014
25597246	2015
19840947	2009
18457427	2008
23390500	2013
38731869	2024
12900424	2003
20194495	2010
21540557	2011
24739963	2014
24668816	2014
29311663	2018
20435727	2010
32765484	2020
26179052	2015
22149274	2011
35781901	2022
32276417	2020
PPR434810	2021
24068931	2013
20109466	2010
21311558	2011
20036257	2010
29702641	2018
16829131	2006
PMC2279893	2003
36037972	2022
22454596	2009
25621507	2015
35479927	2021
12654911	2003
21402694	2011
27027445	2016
26593913	2015
28429761	2017
22960222	2012
29118397	2017
29791133	2018
18339631	2008
19584866	2009
29107699	2017
18984594	2008
23667433	2013
31120610	2019
20413159	2010
26629616	2015
22492623	2012
29218043	2017
27734897	2016
23518578	2013
33794152	2021
25919138	2015
31375853	2019
26085086	2015
33450248	2021
36456835	2022
21763699	2011
22403697	2012
27055097	2016
29844389	2018
23504314	2013
21998326	2011
32080977	2020
19491272	2009
31434020	2019
23473495	2013
22991194	2012
18338982	2008
26278404	2015
15713084	2005
19593473	2009
12645526	2003
32154671	2020
22192305	2012
37978190	2023
22451694	2012
20439985	2010
33374214	2020
16982643	2006
21193406	2011
11967359	2002
23663837	2013
29599797	2018
22272748	2012
18840606	2008
30112206	2018
22069754	2011
25659431	2015
28396561	2017
30134124	2019
30480515	2019
32610041	2020
35293269	2022
18582108	2008
22215667	2012
17090540	2007
12586630	2003
22970117	2012
34300776	2021
27349934	2016
35982054	2022
19658192	2009
22403064	2012
25172548	2015
37277503	2023
24367071	2014
33436526	2021
23455501	2013
16274217	2005
15720551	2005
26363066	2015
28235803	2017
26295810	2015
29598900	2018
20501655	2010
21283579	2011
30272013	2018
29950399	2018
18653801	2008
20382735	2010
31439037	2019
10480230	1999
30365497	2018
30457046	2020
27419045	2016
22084083	2011
18507396	2008
28409893	2017
39063217	2024
22952195	2012
35385534	2022
33766058	2021
33758329	2021
35888900	2022
23752505	2013
23400595	2013
31844113	2019
25620000	2015
25499264	2014
24098149	2013
21610657	2011
25320089	2014
17942118	2007
16954202	2006
32572027	2020
16939220	2006
27791128	2016
38447147	2024
29896846	2018
17085497	2007
12867431	2003
25999342	2015
32106440	2020
32195339	2020
23725560	2013
21297161	2011
26985319	2016
21803094	2011
21965667	2011
30093669	2018
23797096	2013
25329684	2014
25632005	2015
23818523	2013
30190230	2018
21307348	2011
26996961	2016
28418043	2017
21506093	2011
17928344	2007
26510979	2015
30135209	2018
20048150	2010
24115156	2013
23329832	2013
26601298	2015
19241371	2009
23741294	2013
30242155	2018
21460211	2011
26101955	2015
19486688	2009
21661727	2011
28768772	2017
21768108	2011
29070611	2017
19894711	2009
20224781	2010
21264246	2011
27091975	2016
31043341	2019
18020332	2007
21533224	2011
31098409	2019
22210111	2012
34406768	2021
27435195	2016
19654424	2010
18216124	2008
23474243	2013
23859073	2013
23778268	2012
37006755	2023
22493427	2012
16815843	2006
29476183	2018
28569760	2017
18585785	2008
23125415	2012
33027981	2020
18962898	2009
20453200	2010
31548691	2019
20479275	2010
22445486	2012
24643970	2014
19172193	2008
29494279	2018
29545330	2018
22906481	2013
28994207	2018
28197319	2017
29100074	2017
30097094	2018
20065650	2009
30857192	2019
26927130	2016
19150986	2009
26555227	2015
29642632	2018
33117982	2019
20506404	2010
23526172	2013
20065653	2009
21526167	2011
27941682	2016
20863096	2010
20730100	2010
24046768	2013
26930499	2016
22278372	2012
34447381	2021
26905293	2016
28079887	2017
28261207	2017
19581399	2009
17460118	2007
25130415	2014
22842730	2012
31058133	2019
22848665	2012
20800052	2010
27982728	2017
31270320	2019
10857647	2000
21135110	2011
30613326	2018
24634909	2014
25376839	2014
21453773	2011
28177216	2017
20489182	2010
22440257	2012
17825837	2007
34344823	2021
24508555	2014
20130087	2010
33397405	2021
21349834	2011
33220177	2021
34361120	2021
19416843	2009
11009625	2000
22723360	2012
20376192	2010
20237999	2010
27638863	2016
31637233	2019
33753813	2021
15051545	2004
30619347	2018
27928014	2017
18563915	2008
24900612	2013
35290695	2022
29376892	2018
26791201	2016
30108587	2018
23935050	2013
25384670	2014
30087614	2018
22453096	2012
12209887	2002
19583261	2009
35858440	2022
17191992	2005
17404210	2007
23032066	2012
18511071	2008
17097642	2006
25676707	2015
25453976	2015
25391654	2015
24732204	2014
31578782	2019
22074847	2011
33627635	2021
25905641	2015
18757858	2008
18215137	2008
21840989	2011
21156801	2011
32187552	2020
17869585	2007
16740137	2006
IND43783129	2006
28446609	2017
28546337	2017
23227217	2012
26077258	2015
22087277	2011
25751125	2015
25081912	2014
21757684	2011
26635796	2015
23258536	2013
16957223	2006
27445042	2016
22431623	2012
19857121	2009
25211073	2014
24638228	2014
20705898	2010
22167180	2012
23481605	2013
21750879	2011
24064215	2013
29936242	2018
20959675	2011
24922575	2014
11554452	2001
21454700	2011
22114184	2011
21930699	2011
30872685	2019
24262785	2014
36258016	2023
31913280	2020
22356831	2012
33649101	2021
27000667	2016
28110935	2017
19767742	2009
22589539	2012
20164178	2010
33255820	2020
31243967	2019
22030399	2011
19968284	2009
33430234	2021
28194112	2017
NZ587754	2012
22751018	2012
21555552	2011
19342602	2009
34638277	2021
20856903	2010
30347814	2018
16547010	2006
21346153	2011
22615909	2012
16768462	2006
25569504	2015
19423633	2009
19741006	2009
27298358	2016
27215385	2016
27090491	2016
17081681	2007
30420769	2018
29717933	2018
30394376	2018
30841526	2019
12555813	2002
21856748	2011
29500371	2018
26149459	2015
22060037	2012
21183686	2011
27197064	2016
32161798	2018
29386113	2018
28045026	2017
21297163	2011
26859437	2016
32375025	2020
34535752	2021
25050359	2014
24552356	2014
26432436	2015
20585457	2010
17895384	2007
25713297	2015
25587400	2013
25959226	2015
19008229	2009
15081689	2004
23389045	2013
22042483	2011
28165509	2017
22587817	2012
18208323	2008
22610276	2012
16908148	2006
24383758	2014
27006387	2016
34821555	2021
24462203	2014
28042046	2017
23651114	2012
17848514	2007
35189105	2022
25074546	2014
27698474	2016
18840687	2008
16510295	2006
23863106	2013
22377715	2012
20640461	2011
28729680	2017
27600069	2016
31861989	2019
27242994	2016
28325892	2017
23699531	2013
21190677	2011
21330371	2011
20382163	2010
33649166	2021
28184449	2017
15607890	2005
29913017	2018
21383973	2011
22461623	2012
11027950	2000
17158165	2007
34495564	2021
19800007	2010
28018347	2016
25114243	2014
18515070	2008
31458502	2018
23744070	2013
18794290	2008
28963468	2017
29512653	2018
26457734	2016
29969365	2018
30235833	2018
21527640	2011
10583219	1999
23011758	2013
16093243	2005
16362037	2006
27853672	2016
17322526	2007
29116214	2017
24606903	2014
26077231	2015
31632962	2019
18394559	2008
29173039	2018
26244557	2015
21949831	2011
20071571	2010
24926097	2014
12354112	2002
20150758	2010
US2003181399	2003
25196781	2014
24092749	2013
21964029	2011
10896241	2000
27810992	2017
24043618	2013
25954880	2015
16678252	2006
30254335	2018
32241924	2020
30949858	2019
26307534	2015
22952693	2012
26159721	2015
21768335	2011
32050662	2020
27418511	2016
32511887	2020
28604720	2017
23249270	2013
18597509	2008
19887450	2010
22009201	2011
19726544	2009
8785357	1996
22864384	2012
25025339	2014
22647699	2012
23740870	2013
26196962	2015
17494738	2007
15699163	2005
30956950	2016
18842738	2008
34395802	2018
27776169	2016
12670954	2003
22229655	2012
19364910	2009
19842711	2009
27650323	2016
22396535	2012
36105353	2022
19884260	2009
25404403	2014
20637642	2010
19081949	2009
26100621	2015
21483871	2011
38339078	2024
21213105	2010
22447446	2012
17260955	2007
25053846	2014
22431731	2012
29204244	2017
23063586	2012
22894783	2012
34635772	2021
36732502	2023
27630827	2016
19320487	2009
28060885	2017
18798622	2008
20682778	2010
23317506	2013
19858187	2009
12493827	2003
33212886	2020
24571134	2014
29722931	2018
21522130	2011
24985322	2014
30374353	2018
21908601	2011
15980016	2005
18839357	2009
20522597	2010
12930995	2003
28296403	2017
33260436	2020
31433617	2019
21949853	2011
18824506	2008
22216242	2011
21812984	2011
28165004	2017
26865925	2016
25547119	2015
19903815	2010
26612202	2016
18598069	2008
27532598	2016
26378169	2015
34970157	2021
11696034	2001
21795357	2011
22138765	2012
30310974	2018
19395379	2009
20007319	2010
26306031	2015
25884789	2015
20071590	2010
25802298	2015
22570488	2012
21483777	2011
22140285	2012
19549636	2009
24720510	2014
25262927	2014
29915173	2018
27386966	2016
29662030	2018
25452566	2015
17606923	2007
22735455	2012
21688052	2012
26972784	2016
10913300	2000
27459387	2016
PPR392634	2021
19846519	2010
28669633	2017
12077320	2002
22549784	2012
32734995	2021
24992528	2014
35145997	2021
28520992	2017
25003327	2014
18042730	2007
28489567	2017
18378683	2008
26961869	2016
22936968	2012
18284662	2008
24586892	2014
32592867	2020
30090105	2018
23466198	2013
21177283	2011
23226521	2012
20129058	2010
34553124	2020
21596131	2011
27596595	2016
21935361	2011
21216961	2011
34917612	2021
14997474	2004
21671600	2011
10076837	1998
30093506	2018
22648415	2012
23233327	2013
25122768	2014
21777678	2011
18505736	2008
22645125	2012
29264801	2018
26416531	2015
23864681	2013
27832137	2016
35892075	2021
27869117	2016
21035732	2010
25517304	2014
24244161	2013
23645111	2013
21546550	2011
23144703	2012
25075518	2014
25748042	2015
30478421	2018
15659162	2005
22768285	2012
25462345	2015
27600216	2015
19060956	2008
22906742	2012
22747414	2012
19644450	2009
24514854	2013
19586912	2009
31273318	2020
28747762	2017
23555270	2013
17109036	2006
15722453	2005
20190754	2010
25284001	2015
19309754	2009
22113923	2012
31428696	2019
26485028	2015
22453920	2012
28052987	2017
32271004	2020
16436513	2006
15364564	2004
17581862	2007
29342135	2018
29339384	2018
15554702	2004
23352142	2013
31427969	2019
18524822	2008
10698311	1999
25965408	2015
31175280	2019
19020661	2008
19752752	2009
22719020	2012
28475474	2017
24821719	2014
12556449	2003
27257069	2016
23948888	2013
10849806	2000
19586911	2009
24722444	2014
30427188	2019
29085043	2017
22344691	2012
30964958	2020
22061265	2012
29931175	2018
19578119	2009
25964372	2015
22733815	2012
26845441	2016
31861277	2019
30038601	2018
20197273	2010
22549789	2012
32046082	2020
17506529	2007
17971873	2007
11154106	2000
23963449	2013
35447081	2022
27578500	2016
30126151	2018
23932593	2013
27102705	2014
15358542	2004
27457156	2016
20081116	2010
11052678	2000
20724479	2010
24192765	2013
34780320	2021
24824849	2014
23486963	2013
26462146	2015
23840062	2013
23148226	2013
33756110	2021
29167344	2018
15892860	2005
23300219	2013
9837760	1998
18022638	2008
29691406	2018
19965592	2010
10477390	1999
32917811	2020
20957999	2010
33115324	2020
19701937	2009
25490553	2014
20214904	2010
21589902	2011
23546883	2013
21763233	2011
34023917	2021
25127031	2014
29330428	2018
25261475	2014
26841862	2016
19915706	2009
30626941	2019
18752445	2008
26136573	2015
20719964	2010
25624520	2015
34372067	2021
26979942	2017
23149916	2013
28638737	2017
19786546	2009
25385586	2014
24309939	2013
31119428	2019
22780961	2012
22129105	2011
28273074	2017
25161717	2014
33614907	2021
17348690	2007
17295390	2007
29354263	2017
NZ529574	2006
19649256	2009
24694294	2014
24566561	2014
30571312	2019
16102717	2005
25946900	2015
27563054	2016
30863066	2019
21058031	2011
18809410	2008
24901049	2014
17170760	2007
28609478	2017
26083397	2015
21908397	2012
25220472	2014
29742438	2018
19735544	2009
22024883	2011
36189212	2022
20022906	2010
23248284	2013
25287718	2015
22821014	2012
32157086	2020
10226714	1999
24056367	2013
24755540	2014
17036123	2006
22427961	2012
19292477	2009
22342620	2012
28500754	2017
20375010	2010
34012435	2021
16004430	2005
11246554	2001
24223227	2013
21335559	2011
31817692	2019
22467215	2012
16620087	2006
28814388	2017
26610428	2015
22696681	2012
17113097	2006
25728514	2015
24474763	2014
35947662	2022
21317293	2011
28640596	2018
21138838	2011
32903305	2019
19165324	2009
22934889	2012
23804244	2013
35424232	2021
26522388	2015
23202163	2012
32850948	2020
32991844	2020
31932617	2020
22302382	2012
21907805	2012
16526941	2006
18292085	2008
21295563	2011
32230853	2020
34371464	2021
38139858	2023
18250165	2008
24089190	2013
27392850	2016
19385048	2009
26819303	2016
20601149	2010
34184406	2021
23439307	2013
26755729	2016
33144503	2020
19286651	2009
28804644	2017
18300215	2008
27889448	2016
22405201	2012
18537269	2008
20739285	2010
24499818	2014
15081567	2004
26213980	2015
34458830	2021
24947516	2014
23991205	2013
22294692	2012
25641834	2015
23505368	2013
23853587	2013
30845649	2019
29203538	2018
35566196	2022
36302855	2022
31658723	2019
16085756	2005
33740419	2021
23565155	2013
27786600	2017
15359119	2004
PPR312328	2021
26260789	2015
34890750	2022
34469480	2021
23133374	2012
19228693	2009
30226189	2018
27977168	2017
24366543	2014
19819139	2009
17116466	2006
23565071	2013
21525006	2011
23459490	2013
22493426	2012
20061825	2009
26158644	2015
28340349	2017
20084172	2010
28336960	2017
29596324	2018
31900422	2020
14615813	2003
19246450	2009
26942875	2016
23183437	2013
24390461	2014
23991201	2013
21531701	2011
25700513	2015
19698083	2009
24746704	2014
16138082	2005
15489004	2004
15377604	2004
19361449	2009
14764926	2004
28684980	2017
15731341	2005
26501262	2015
22351776	2012
23843894	2013
30385827	2018
21576221	2011
25381436	2014
23924792	2013
27171010	2016
35108001	2022
15466462	2004
35521456	2020
31998840	2020
22210888	2012
26216971	2015
23740990	2013
30794538	2019
26729803	2016
28903415	2017
22894880	2012
27372761	2016
25611061	2015
33114414	2020
21566186	2011
24525048	2014
24519945	2014
20047920	2010
PPR354409	2021
27442017	2016
22207627	2012
30335821	2018
22110136	2012
30867891	2019
22829767	2012
21336310	2011
31831332	2020
20004166	2009
25784554	2015
18635536	2008
24853186	2014
18590739	2008
9460543	1998
28427157	2017
29509709	2018
27126178	2016
22518843	2012
18519573	2008
22279617	2011
11258893	2001
21586630	2011
23112859	2012
29411974	2018
10831070	2000
26378163	2015
34299045	2021
24254999	2013
15590905	2004
22048693	2011
21451107	2011
22768167	2012
22913645	2013
36882514	2023
29213127	2017
33066684	2020
33055165	2020
18378792	2008
23132854	2012
23638119	2013
19440310	2009
20160943	2009
21474070	2011
17699668	2007
27433338	2016
25191528	2014
16700545	2006
33990314	2021
22904195	2012
20729797	2010
18694760	2008
18984582	2009
23497784	2013
21379382	2011
19806186	2009
27612492	2016
25276831	2014
29471681	2019
34267349	2021
19398782	2009
26671708	2016
PPR238229	2020
19609372	2008
24465865	2014
21454693	2011
35542220	2018
25900776	2015
20667832	2010
20815336	2010
20007971	2010
26914241	2016
